Date,AAPL,AMD,AMZN,GOOGL,JPM,META,MSFT,NVDA,ORCL,TSLA
2021-04-30,128.16128540039062,81.62000274658203,173.37100219726562,116.86894226074219,136.86151123046875,323.08819580078125,242.53404235839844,14.973406791687012,71.27034759521484,236.47999572753906
2021-05-03,129.21414184570312,78.55000305175781,169.32449340820312,116.35150909423828,136.4611053466797,320.60357666015625,242.22630310058594,14.801074028015137,72.71851348876953,228.3000030517578
2021-05-04,124.64185333251953,78.61000061035156,165.593505859375,114.55142974853516,138.34751892089844,316.4093933105469,238.31199645996094,14.316740989685059,73.8469467163086,224.53334045410156
2021-05-05,124.8855972290039,77.83000183105469,163.52699279785156,114.94571685791016,140.16268920898438,313.08990478515625,237.04246520996094,14.423731803894043,74.46759033203125,223.64666748046875
2021-05-06,126.48443603515625,77.88999938964844,165.31849670410156,116.06697845458984,142.98341369628906,318.05926513671875,240.1777801513672,14.488078117370605,74.98479461669922,221.17999267578125
2021-05-07,127.15827941894531,78.80999755859375,164.58050537109375,116.79098510742188,143.47280883789062,317.125,242.80332946777344,14.776634216308594,75.60542297363281,224.1233367919922
2021-05-10,123.87701416015625,75.98999786376953,159.52450561523438,113.8025894165039,143.45497131347656,304.0953369140625,237.72531127929688,14.231446266174316,75.37034606933594,209.67999267578125
2021-05-11,122.95905303955078,76.83000183105469,161.19549560546875,112.72551727294922,141.0702667236328,304.65191650390625,236.81163024902344,14.2718505859375,73.0570297241211,205.73333740234375
2021-05-12,119.89263153076172,74.63999938964844,157.5970001220703,109.25891876220703,140.10043334960938,300.6963195800781,229.85818481445312,13.725418090820312,72.173095703125,196.6300048828125
2021-05-13,122.04106140136719,73.08999633789062,158.07350158691406,110.68856811523438,143.70411682128906,303.3896789550781,233.73402404785156,13.632391929626465,73.48020935058594,190.56333923339844
2021-05-14,124.46292114257812,74.58999633789062,161.14500427246094,113.138671875,145.9375762939453,314.0042419433594,238.65818786621094,14.208751678466797,74.18546295166016,196.5800018310547
2021-05-17,123.31060028076172,74.6500015258789,163.51950073242188,113.66205596923828,146.5248260498047,313.5271911621094,235.80177307128906,14.131438255310059,74.36415100097656,192.27667236328125
2021-05-18,121.92388153076172,74.44000244140625,161.61399841308594,112.34862518310547,144.4604949951172,308.0609130859375,233.7821502685547,13.982047080993652,73.99739837646484,192.6233367919922
2021-05-19,121.76763916015625,76.2300033569336,161.58999633789062,112.79702758789062,143.3571319580078,311.6686706542969,234.3605194091797,14.031929016113281,74.04439544677734,187.82000732421875
2021-05-20,124.32623291015625,78.05999755859375,162.38400268554688,114.55738830566406,143.10797119140625,316.65789794921875,237.5994415283203,14.577362060546875,74.02560424804688,195.5933380126953
2021-05-21,122.49028778076172,77.16999816894531,160.1540069580078,113.92076110839844,144.736328125,314.29248046875,236.3366241455078,14.955700874328613,74.31712341308594,193.6266632080078
2021-05-24,124.12113189697266,77.44000244140625,162.24949645996094,117.24335479736328,145.51931762695312,322.6410217285156,241.74453735351562,15.57446002960205,74.64625549316406,202.14666748046875
2021-05-25,123.92581176757812,77.86000061035156,162.95249938964844,117.33423614501953,144.01559448242188,325.7816467285156,242.65065002441406,15.610124588012695,74.1290512084961,201.56333923339844
